,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
803,Dominik Kohr,30,31/01/1994,Bundesliga,2022/2023,Midfielder,Mainz 05,Germany,0.8788659793814434,0.2066290550070522,0.3576233183856502,0.41339001062699265,0.4666666666666668,0.5555555555555554,0.5,0.08333333333333333,0.045454545454545456,0.125,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,0.25,0.23076923076923078,0.4,0.5,0.2857142857142857,0.7857142857142857,0.0,0.08450704225352113,0.0,0.10256410256410257,0.05298013245033113,0.1702127659574468,0.2236842105263158,0.4607843137254902,0.14814814814814814,0.6388888888888888,0.06111111111111111,0.0,0.7818181818181817,0.8788659793814434,0.0,0.4728137275170561,0.458223919789926,0.35643236074270557,0.37470230219634826,0.29143697170158034,0.3687431693989071,0.13479623824451412,0.1016949152542373,0.013474494706448509,0.5717592592592592,0.48591549295774644,0.4,0.08012820512820512,0.0,0.4612068965517242,0.06086956521739131,0.0,0.20652173913043478,0.2237569060773481,0.3157894736842105,0.06699751861042183,0.07291666666666669,0.20268006700167504,0.16964285714285712,0.2066869300911854,0.06349206349206349,0.08374384236453204,0.2777777777777778,0.3497267759562841,0.4411764705882353,0.5,0.010126582278481013,0.01599247412982126,0.14010989010989008,0.05639097744360902,0.0757396449704142,0.05263157894736842,0.07182320441988951,0.4,0.0,0.0,0.0,0.0,0.0,0.7799746246563755,0.21050000000000002,0.4948453608247423,0.4978354978354978,0.4090909090909091,0.0,0.0,0.145,0.17,0.10810810810810811,0.12356321839080459,0.14655172413793102,0.1188118811881188,0.25,0.33333333333333337,0.33333333333333337,0.0,0.0,0.125,0.16666666666666669,0.16,0.0,0.0,0.0,0.03669724770642201,0.04123711340206186,0.029411764705882353,0.0,0.21059999999999998,0.2727272727272727,0.32152588555858314,0.3645833333333333,0.571875,0.6814159292035399,0.5584415584415585,0.16748768472906403,0.2039381153305204,0.5839612486544672,0.5416171224732461,0.4458041958041958,0.4645390070921986,0.5957219251336898,0.5460910151691949,0.5136999999999999,0.07954545454545454,0.08196721311475409,0.0,0.0,0.0,0.0,0.0
804,Dominik Szoboszlai,23,25/10/2000,Bundesliga,2022/2023,Midfielder,RB Leipzig,Hungary,0.9510309278350516,0.3173483779971791,0.4159192825112107,0.5249734325185972,0.5333333333333332,0.5555555555555554,0.6000000000000001,0.16666666666666666,0.18181818181818182,0.125,0.5,0.6000000000000001,0.25,0.14285714285714285,0.0,0.28,0.25,0.3076923076923077,0.3833333333333333,0.4117647058823529,0.34285714285714286,0.42857142857142855,0.6666666666666666,0.3591549295774648,0.4915254237288136,0.18803418803418806,0.19867549668874174,0.14893617021276598,0.1195906432748538,0.4019607843137255,0.18055555555555552,0.6944444444444442,0.10233918128654972,0.08976608187134504,0.4727272727272727,0.9510309278350516,0.52,0.5179863551788298,0.509310097875388,0.42440318302387264,0.46877480815030437,0.39066519661889015,0.4547540983606557,0.6802507836990596,0.5508474576271186,0.36284889316650626,0.38888888888888884,0.33568075117370894,0.296551724137931,0.34294871794871795,0.0,0.21551724137931036,0.47246376811594204,0.0,0.15934782608695652,0.47513812154696133,0.30994152046783624,0.36352357320099254,0.48437500000000006,0.03852596314907873,0.39285714285714285,0.44680851063829785,0.4444444444444444,0.5418719211822661,0.2962962962962963,0.34426229508196715,0.22058823529411764,0.23046875,0.28607594936708863,0.4158043273753528,0.6978021978021978,0.3308270676691729,0.40710059171597635,0.4298245614035088,0.5303867403314917,0.5568,0.0,0.0,0.0,0.0,0.0,0.8780926200042292,0.6364,0.36082474226804123,0.35497835497835495,0.3181818181818182,0.14285714285714285,0.0,0.035,0.04,0.02702702702702703,0.11063218390804597,0.12931034482758622,0.11386138613861387,0.25,0.33333333333333337,0.25,0.0,0.125,0.375,0.41666666666666674,0.48,0.0,0.0,0.0,0.03669724770642201,0.030927835051546393,0.029411764705882353,0.0,0.27280000000000004,0.2809917355371901,0.3079019073569482,0.3463541666666667,0.30625,0.3672566371681416,0.3246753246753247,0.034482758620689655,0.0379746835443038,0.5581270182992465,0.5249702734839476,0.4632867132867133,0.4716312056737589,0.5572192513368984,0.5169194865810969,0.5019,0.36363636363636365,0.3415300546448087,0.41590000000000005,0.34558823529411764,0.43854748603351956,0.5027322404371585,0.0
810,Edimilson Fernandes,28,15/04/1996,Bundesliga,2022/2023,Midfielder,Mainz 05,Switzerland,0.8711340206185567,0.311706629055007,0.5056053811659192,0.4314558979808715,0.6000000000000001,0.5555555555555554,0.7000000000000002,0.0,0.0,0.0,0.1875,0.1,0.25,0.0,0.0,0.19999999999999998,0.1875,0.23076923076923078,0.5166666666666666,0.5,0.4857142857142857,0.2857142857142857,0.0,0.07746478873239437,0.18644067796610173,0.0,0.0,0.0,0.0,0.5490196078431373,0.10648148148148145,0.6111111111111112,0.17865497076023393,0.23830409356725146,0.2727272727272727,0.8711340206185567,0.18,0.3998346082282407,0.38708522320362854,0.3226127320954907,0.3171473934903414,0.26424108783535466,0.31234972677595624,0.15673981191222572,0.1271186440677966,0.2242540904716073,0.2847222222222222,0.24178403755868547,0.21379310344827585,0.1282051282051282,0.0,0.8060344827586208,0.14492753623188406,0.0,0.0,0.08839779005524863,0.11695906432748537,0.0781637717121588,0.03645833333333334,0.21273031825795646,0.07142857142857142,0.08206686930091185,0.031746031746031744,0.0394088669950739,0.1111111111111111,0.13114754098360654,0.8235294117647058,0.87109375,0.17721518987341772,0.2615239887111947,0.1648351648351648,0.07142857142857142,0.08994082840236688,0.13157894736842105,0.16574585635359115,0.7895000000000001,0.0,0.0,0.0,0.0,0.0,0.781349122436033,0.25,0.2731958762886598,0.27705627705627706,0.24242424242424243,0.0,0.0,0.235,0.28,0.1891891891891892,0.3836206896551724,0.4568965517241379,0.39603960396039606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570247933884298,0.12806539509536785,0.14583333333333337,0.321875,0.3849557522123894,0.33766233766233766,0.18719211822660098,0.21237693389592122,0.4128094725511303,0.38228299643281805,0.3374125874125874,0.3475177304964539,0.41711229946524064,0.3815635939323221,0.5078,0.13636363636363635,0.13114754098360654,0.2857,0.14705882352941177,0.1871508379888268,0.2185792349726776,0.0
811,Edmond Tapsoba,25,02/02/1999,Bundesliga,2022/2023,Defender,Bayer Leverkusen,Burkina Faso,0.8943298969072166,0.6135401974612129,0.6569506726457398,0.7428267800212539,0.666666666666667,0.6666666666666665,0.7000000000000002,0.027777777777777776,0.045454545454545456,0.0,0.0,0.0,0.0,0.14285714285714285,0.25,0.28,0.25,0.3076923076923077,0.6,0.5882352941176471,0.5428571428571429,0.3571428571428571,0.0,0.02112676056338028,0.0,0.025641025641025644,0.039735099337748346,0.0,0.839766081871345,0.5196078431372549,0.12037037037037035,0.9166666666666665,0.16783625730994153,0.0,0.2909090909090909,0.8943298969072166,0.0,0.7081868927020882,0.7910002387204582,0.725132625994695,0.7537708388462556,0.6909224549797869,0.6436065573770492,0.047021943573667714,0.0423728813559322,0.008662175168431183,0.37037037037037035,0.363849765258216,0.35172413793103446,0.11538461538461536,0.0,0.46982758620689663,0.12173913043478261,0.0,0.21739130434782608,0.0856353591160221,0.12280701754385964,0.059553349875930514,0.046875,0.2797319932998325,0.08928571428571427,0.0911854103343465,0.047619047619047616,0.04433497536945813,0.12962962962962962,0.12021857923497266,0.5294117647058824,0.44140624999999994,0.00759493670886076,0.008466603951081843,0.04395604395604395,0.06015037593984962,0.0591715976331361,0.12280701754385964,0.12154696132596686,0.875,0.0,0.0,0.0,0.0,0.0,0.9088602241488686,0.3,0.18556701030927836,0.1645021645021645,0.18181818181818182,0.14285714285714285,0.25,0.275,0.28,0.24324324324324326,0.43534482758620685,0.4497126436781609,0.49504950495049505,0.5,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.055045871559633024,0.061855670103092786,0.058823529411764705,0.2,0.2,0.14049586776859505,0.14168937329700274,0.13802083333333334,0.275,0.3761061946902655,0.36363636363636365,0.270935960591133,0.24191279887482417,0.3896663078579118,0.4161712247324614,0.40384615384615385,0.4858156028368794,0.4588235294117647,0.4842473745624271,0.5931000000000001,0.13636363636363635,0.10382513661202185,0.0,0.0,0.0,0.0,0.0
814,Ellyes Skhiri,28,10/05/1995,Bundesliga,2022/2023,Midfielder,Köln,France,0.9252577319587629,0.6029619181946402,0.570627802690583,0.8087141339001064,0.6000000000000001,0.5555555555555554,0.7000000000000002,0.19444444444444442,0.2272727272727273,0.125,0.0625,0.1,0.0,0.0,0.0,0.19999999999999998,0.25,0.15384615384615385,0.6666666666666666,0.5,0.7428571428571429,0.3571428571428571,0.0,0.17605633802816903,0.05084745762711865,0.18803418803418806,0.22516556291390732,0.1276595744680851,0.11929824561403508,0.5833333333333334,0.09259259259259256,0.9722222222222219,0.1669590643274854,0.8353801169590643,0.2909090909090909,0.9252577319587629,0.06,0.5461029563779203,0.6255669610885652,0.5560344827586207,0.6131251653876688,0.5450202131569276,0.5106010928961748,0.2539184952978057,0.22033898305084745,0.04234841193455245,0.5324074074074073,0.5352112676056338,0.503448275862069,0.18910256410256407,0.0,0.7543103448275863,0.2173913043478261,0.0,0.07456521739130435,0.2099447513812155,0.19883040935672516,0.1315136476426799,0.21354166666666666,0.19932998324958123,0.21428571428571427,0.22796352583586627,0.20634920634920634,0.2019704433497537,0.2037037037037037,0.19125683060109286,0.8235294117647058,0.6875,0.035443037974683546,0.04139228598306679,0.22527472527472522,0.12781954887218044,0.12662721893491125,0.21052631578947367,0.2099447513812155,0.7059000000000001,0.0,0.0,0.0,0.0,0.0,0.9349756819623599,0.5417000000000001,0.6288659793814434,0.5324675324675324,0.5909090909090909,0.0,0.0,0.19,0.19,0.16216216216216217,0.1839080459770115,0.18534482758620688,0.20297029702970298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08256880733944953,0.09278350515463918,0.08823529411764705,0.0,0.5834,0.09090909090909091,0.09264305177111719,0.09114583333333333,0.34375,0.4823008849557523,0.4545454545454546,0.18719211822660098,0.16877637130801687,0.46124865446716906,0.5053507728894173,0.4755244755244755,0.5177304964539007,0.4919786096256684,0.5320886814469078,0.5368,0.2159090909090909,0.16393442622950818,0.2143,0.022058823529411763,0.02513966480446927,0.024590163934426226,0.0
815,Elvis Rexhbecaj,26,01/11/1997,Bundesliga,2022/2023,Midfielder,Augsburg,Germany,0.8608247422680413,0.37658674188998575,0.45964125560538116,0.5727948990435706,0.5333333333333332,0.5555555555555554,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.3125,0.07692307692307693,0.5666666666666667,0.38235294117647056,0.6857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784313725490197,0.09722222222222221,0.7777777777777777,0.12368421052631579,0.0,0.3818181818181818,0.8608247422680413,0.0,0.31796568120735996,0.32310814036762947,0.2692307692307692,0.2460968510187881,0.20507166482910696,0.23103825136612022,0.11598746081504703,0.09322033898305085,0.05101058710298364,0.40277777777777773,0.3591549295774648,0.3172413793103448,0.1282051282051282,0.0,0.24568965517241378,0.03768115942028986,0.0,0.0,0.09392265193370167,0.07602339181286549,0.05334987593052109,0.08854166666666669,0.19597989949748745,0.08035714285714285,0.0911854103343465,0.07936507936507936,0.0935960591133005,0.07407407407407407,0.08196721311475409,0.25,0.25,0.04050632911392405,0.05738476011288805,0.11538461538461536,0.04887218045112782,0.05798816568047337,0.03508771929824561,0.04143646408839779,0.30770000000000003,0.0,0.0,0.0,0.0,0.0,0.7265806724466061,0.5556,0.5,0.4761904761904762,0.4393939393939394,0.0,0.0,0.215,0.245,0.17567567567567569,0.1336206896551724,0.15229885057471265,0.13861386138613863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39669421487603307,0.43596730245231613,0.47395833333333337,0.30625,0.3849557522123894,0.33766233766233766,0.1724137931034483,0.18706047819971872,0.4833153928955867,0.469678953626635,0.4143356643356643,0.46808510638297873,0.5347593582887701,0.5134189031505252,0.557,0.13636363636363635,0.12295081967213113,0.0625,0.007352941176470588,0.008379888268156424,0.010928961748633878,0.0
820,Erhan Mašović,25,22/11/1998,Bundesliga,2022/2023,Midfielder,Bochum,Serbia,0.8376288659793816,0.12129760225669961,0.3071748878923767,0.332624867162593,0.40000000000000013,0.4444444444444442,0.5,0.1111111111111111,0.09090909090909091,0.125,0.0,0.0,0.0,0.0,0.0,0.16,0.1875,0.15384615384615385,0.5666666666666667,0.5294117647058824,0.5428571428571429,0.21428571428571427,0.0,0.11971830985915495,0.0,0.1452991452991453,0.10596026490066227,0.18085106382978725,0.15906432748538013,0.7009803921568628,0.060185185185185175,0.583333333333333,0.21198830409356725,0.0,0.21818181818181817,0.8376288659793816,0.0,0.33915650196402736,0.31523036524230125,0.25397877984084877,0.28327599894151895,0.2282249173098126,0.2907103825136612,0.08777429467084641,0.06779661016949153,0.0067372473532242546,0.41666666666666663,0.34037558685446007,0.2896551724137931,0.04487179487179487,0.0,0.4181034482758621,0.02028985507246377,0.0,0.059782608695652176,0.1298342541436464,0.04093567251461989,0.02109181141439206,0.16145833333333334,0.2479061976549414,0.09821428571428571,0.11550151975683891,0.14285714285714285,0.19211822660098526,0.037037037037037035,0.04918032786885245,0.4117647058823529,0.46875,0.005063291139240506,0.008466603951081843,0.09340659340659341,0.018796992481203006,0.02485207100591716,0.017543859649122806,0.024861878453038673,0.4,0.0,0.0,0.0,0.0,0.0,0.8571579615140621,0.8181999999999999,0.3711340206185567,0.38961038961038963,0.3181818181818182,0.0,0.0,0.24,0.3,0.1891891891891892,0.37212643678160917,0.4612068965517241,0.3712871287128713,0.25,0.33333333333333337,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272,0.04132231404958678,0.046321525885558594,0.0546875,0.309375,0.34955752212389385,0.29870129870129875,0.21182266009852216,0.2587904360056259,0.4381054897739506,0.38941736028537455,0.3321678321678322,0.326241134751773,0.4213903743315508,0.36989498249708286,0.4842,0.045454545454545456,0.046448087431693985,0.0,0.0,0.0,0.0,0.0
822,Eric Martel,21,29/04/2002,Bundesliga,2022/2023,Midfielder,Köln,Germany,0.8518041237113403,0.014104372355430161,0.3934977578475337,0.08926673751328384,0.40000000000000013,0.5555555555555554,0.40000000000000013,0.027777777777777776,0.0,0.0625,0.0625,0.1,0.0,0.0,0.0,0.19999999999999998,0.25,0.15384615384615385,0.3666666666666666,0.4117647058823529,0.3142857142857143,0.42857142857142855,0.0,0.06338028169014084,0.06779661016949154,0.03418803418803419,0.0,0.11702127659574468,0.5912280701754387,0.5049019607843137,0.125,0.4444444444444444,0.09853801169590644,0.5912280701754387,0.4909090909090909,0.8518041237113403,0.06,0.40097167665908623,0.3584387682024349,0.28879310344827586,0.316221222545647,0.25468577728776187,0.3372677595628415,0.07523510971786834,0.059322033898305086,0.06929740134744947,0.6504629629629629,0.5093896713615024,0.43448275862068964,0.2532051282051282,0.0,0.49137931034482757,0.08115942028985508,0.0,0.3913043478260869,0.22099447513812157,0.19883040935672516,0.05583126550868486,0.14583333333333337,0.34003350083752093,0.1607142857142857,0.1884498480243161,0.12698412698412698,0.17733990147783252,0.18518518518518517,0.24590163934426226,0.4852941176470588,0.57421875,0.053164556962025315,0.08842897460018814,0.08516483516483515,0.04887218045112782,0.06863905325443787,0.07017543859649122,0.09944751381215469,0.6154000000000001,0.0,0.0,0.0,0.0,0.0,0.841192641150349,0.44439999999999996,0.5,0.5411255411255411,0.42424242424242425,0.0,0.0,0.155,0.2,0.12162162162162163,0.2025862068965517,0.2629310344827586,0.20297029702970298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.21487603305785125,0.24523160762942783,0.3020833333333333,0.55625,0.6106194690265486,0.5194805194805195,0.29064039408866993,0.36990154711673695,0.7120559741657697,0.6087990487514864,0.5192307692307693,0.5531914893617021,0.7433155080213903,0.6277712952158693,0.5253,0.26136363636363635,0.2786885245901639,0.2857,0.044117647058823525,0.058659217877094966,0.07377049180327869,0.0
823,Ermedin Demirović,26,25/03/1998,Bundesliga,2022/2023,Forward,Augsburg,Bosnia and Herzegovina,0.8853092783505155,0.2679830747531735,0.41143497757847525,0.45483528161530284,0.4666666666666668,0.5555555555555554,0.5,0.2222222222222222,0.09090909090909091,0.375,0.25,0.30000000000000004,0.125,0.14285714285714285,0.0,0.16,0.25,0.07692307692307693,0.5833333333333333,0.32352941176470584,0.7714285714285714,0.5714285714285714,0.3333333333333333,0.31690140845070425,0.2542372881355932,0.25641025641025644,0.09933774834437087,0.4787234042553192,0.0871345029239766,0.642156862745098,0.07407407407407407,0.6944444444444442,0.07748538011695906,0.1742690058479532,0.6181818181818182,0.8853092783505155,0.26,0.1887533595203639,0.19216996896634042,0.16014588859416445,0.10756813971950253,0.08967291436971703,0.10076502732240437,0.27272727272727276,0.22033898305084745,0.05774783445620789,0.261574074074074,0.2347417840375587,0.20689655172413793,0.3621794871794871,0.0,0.2025862068965517,0.17391304347826086,0.0,0.13869565217391303,0.5331491712707183,0.543859649122807,0.17741935483870966,0.4010416666666667,0.32998324958123953,0.45535714285714285,0.5167173252279635,0.36507936507936506,0.4285714285714286,0.5185185185185185,0.5792349726775956,0.20588235294117646,0.20703125,0.04556962025316456,0.06396989651928504,0.2692307692307692,0.16165413533834586,0.19289940828402366,0.15789473684210525,0.18784530386740333,0.4186,0.0,0.0,0.0,0.0,0.0,0.5341509832945655,0.451,0.2216494845360825,0.21212121212121213,0.19696969696969696,0.14285714285714285,0.0,0.065,0.075,0.05405405405405406,0.16235632183908044,0.18534482758620688,0.16831683168316833,0.0,0.0,0.0,0.0,0.125,0.375,0.41666666666666674,0.44,0.0,0.0,0.0,0.34862385321100914,0.3402061855670104,0.29411764705882354,0.2,0.3138,0.2396694214876033,0.26430517711171664,0.28645833333333337,0.578125,0.7212389380530974,0.6363636363636364,0.29064039408866993,0.3136427566807313,0.726049515608181,0.7074910820451843,0.6241258741258742,0.48226950354609927,0.5497326203208556,0.5285880980163361,0.381,0.38636363636363635,0.35245901639344257,0.3333,0.044117647058823525,0.055865921787709494,0.06284153005464481,0.0
843,Florian Kainz,31,24/10/1992,Bundesliga,2022/2023,Midfielder,Köln,Austria,0.9368556701030928,0.2595204513399154,0.30381165919282516,0.5441020191285867,0.6000000000000001,0.5555555555555554,0.7000000000000002,0.16666666666666666,0.13636363636363635,0.1875,0.625,0.4,0.75,0.42857142857142855,0.0,0.19999999999999998,0.25,0.15384615384615385,0.4666666666666667,0.3529411764705882,0.5428571428571429,0.42857142857142855,0.3333333333333333,0.42957746478873243,0.6440677966101696,0.1965811965811966,0.16556291390728478,0.22340425531914893,0.11549707602339182,0.5196078431372549,0.12037037037037035,0.5555555555555554,0.11549707602339182,0.0692982456140351,0.4181818181818182,0.9368556701030928,0.62,0.3572462270002068,0.33946049176414417,0.3017241379310345,0.2757343212490077,0.24513046674016908,0.27683060109289614,0.7053291536050157,0.6101694915254238,0.751684311838306,0.18518518518518517,0.15492957746478875,0.14482758620689656,0.358974358974359,0.0,0.46982758620689663,0.2811594202898551,0.0,0.15217391304347827,0.4392265193370166,0.36257309941520466,0.25558312655086846,0.359375,0.05192629815745394,0.375,0.39817629179331304,0.3492063492063492,0.4137931034482759,0.37037037037037035,0.4153005464480874,0.5147058823529411,0.51953125,0.6329113924050633,0.8927563499529633,0.7499999999999999,0.24812030075187969,0.29704142011834317,0.27192982456140347,0.3259668508287293,0.4697,0.0,0.0,0.0,0.0,0.0,0.7750052865299217,0.5238,0.2886597938144331,0.2943722943722944,0.2727272727272727,0.42857142857142855,0.0,0.08,0.095,0.06756756756756757,0.09913793103448275,0.12068965517241378,0.10891089108910891,0.25,0.33333333333333337,0.25,0.0,0.375,0.125,0.125,0.16,0.0,0.0,0.0,0.03669724770642201,0.030927835051546393,0.029411764705882353,0.2,0.2858,0.3305785123966942,0.34059945504087197,0.39583333333333337,0.36874999999999997,0.42920353982300885,0.4025974025974026,0.04926108374384237,0.05344585091420534,0.5150699677072121,0.4684898929845422,0.4405594405594406,0.35815602836879434,0.41069518716577535,0.3687281213535589,0.4008,0.4090909090909091,0.37431693989071035,0.29600000000000004,0.5441176470588235,0.6452513966480447,0.76775956284153,0.0
848,Frederik Rønnow,31,04/08/1992,Bundesliga,2022/2023,Goalkeeper,Union Berlin,Denmark,0.9239690721649485,0.4287729196050776,0.5964125560538117,0.5217853347502658,0.40000000000000013,0.5555555555555554,0.40000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4375,0.3076923076923077,0.2833333333333333,0.23529411764705882,0.34285714285714286,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26960784313725494,0.287037037037037,1.0,0.3815789473684211,0.0,0.1272727272727273,0.9239690721649485,0.0,0.415650196402729,0.47493435187395555,0.38262599469496017,0.3485048954749934,0.28077912532157295,0.29092896174863386,0.009404388714733543,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.7750611246943766,0.0,0.0,0.6828859060402686,0.0,0.0,0.0,0.0,0.0,0.04020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00824175824175824,0.0,0.0,0.0,0.0,0.0,0.6216216216216217,0.784841075794621,0.59,0.6782178217821783,0.9468123861566485,0.6999365616409389,0.0,0.07216494845360827,0.060606060606060615,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.11350574712643678,0.11494252873563218,0.11386138613861387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.038147138964577665,0.03645833333333334,0.0,0.0,0.0,0.034482758620689655,0.03375527426160337,0.03013993541442412,0.032699167657550536,0.027972027972027972,0.03900709219858156,0.040641711229946524,0.044340723453908985,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,Gregor Kobel,26,06/12/1997,Bundesliga,2022/2023,Goalkeeper,Borussia Dortmund,Switzerland,0.9097938144329898,0.3018335684062059,0.3946188340807174,0.5217853347502658,0.26666666666666683,0.33333333333333326,0.40000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.375,0.38461538461538464,0.31666666666666665,0.29411764705882354,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382352941176471,0.2268518518518518,1.0,0.0,0.0,0.0,0.9097938144329898,0.0,0.35579904899731246,0.40630222010026257,0.3047082228116711,0.36795448531357505,0.2760014700477766,0.30743169398907105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7701711491442543,0.0,0.011594202898550725,0.726510067114094,0.0,0.0,0.0,0.004962779156327543,0.0,0.031825795644891124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.004733727810650888,0.008771929824561403,0.011049723756906079,1.0,0.5743243243243243,0.7775061124694378,0.585,0.7227722772277227,0.8822100789313906,0.8640304504123493,0.0,0.02061855670103093,0.017316017316017316,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.07040229885057471,0.06435643564356436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.2261904761904762,0.2261904761904762,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.04087193460490463,0.0390625,0.0,0.0,0.0,0.024630541871921183,0.02672292545710267,0.019913885898815934,0.021997621878715814,0.017482517482517484,0.031914893617021274,0.03636363636363636,0.038506417736289385,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
