,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
45,Esteban Andrada,33,26/01/1991,Liga MX,2022/2023,Goalkeeper,Monterrey,Argentina,0.9268600252206809,0.6903669724770642,0.9313232830820772,0.5115452930728244,0.6000000000000001,0.8571428571428572,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5714285714285714,0.5555555555555556,0.5714285714285714,0.19999999999999996,0.2631578947368421,0.18181818181818188,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990099009900991,0.7926829268292682,1.0,0.15022150624244865,0.0,0.4897959183673469,0.9268600252206809,0.0,0.42809244401868035,0.45167403663929245,0.4684136640149743,0.4073319755600815,0.4224137931034483,0.38604715290224734,0.012618296529968454,0.010869565217391304,0.0,0.024017467248908297,0.024663677130044845,0.02586206896551724,0.0,0.7813267813267813,0.0,0.023026315789473686,0.6688741721854305,0.0,0.0,0.0,0.023890784982935155,0.0,0.1016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011527377521613834,0.022988505747126436,0.02163833075734158,0.024390243902439025,0.022875816993464054,0.5,0.7807017543859649,0.7813267813267813,0.6686390532544378,0.6688741721854305,0.7876000000000001,0.8344342637971446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010869565217392,0.1865546218487395,0.2080536912751678,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8125,0.7931034482758622,0.7931034482758622,0.0,0.0,0.0,0.0,0.0,0.10975609756097561,0.1092150170648464,0.09876543209876543,0.0,0.0,0.0,0.109375,0.09057971014492755,0.059576837416481065,0.06584615384615386,0.06593406593406594,0.1210762331838565,0.10909090909090909,0.12060301507537687,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Federico Eduardo Lértora,33,05/07/1990,Liga MX,2022/2023,Midfielder,Queretaro,Argentina,0.8978562421185372,0.31422018348623837,0.36515912897822433,0.5293072824156304,0.3999999999999999,0.4285714285714286,0.4999999999999998,0.11764705882352941,0.0,0.2,0.07692307692307693,0.0,0.14285714285714285,0.0,0,0.21428571428571427,0.1111111111111111,0.42857142857142855,0.5333333333333333,0.15789473684210525,0.7272727272727273,0.6923076923076923,0.0,0.12244897959183673,0.0816326530612245,0.11764705882352941,0.0,0.18292682926829268,0.4089605734767025,0.5940594059405941,0.20731707317073167,0.7826086956521738,0.1022956101490133,0.8271112722000724,0.7142857142857143,0.8978562421185372,0.08888888888888889,0.3906119027661357,0.3869867340492735,0.38699110903135236,0.32862961885365144,0.3286637931034483,0.33172480352957395,0.24605678233438485,0.22826086956521738,0.046218487394957986,0.5502183406113538,0.5313901345291481,0.5517241379310345,0.3403361344537815,0.0,0.5853658536585366,0.15789473684210528,0.0,0.4807692307692308,0.309375,0.48611111111111105,0.1706484641638225,0.15384615384615385,0.565040650406504,0.3246753246753247,0.3381818181818182,0.15000000000000002,0.14457831325301204,0.47500000000000003,0.4335260115606937,0.6046511627906976,0.5364583333333334,0.045,0.04380475594493116,0.23919308357348704,0.15517241379310345,0.16383307573415765,0.15853658536585366,0.16666666666666669,0.4815,0.0,0.0,0.0,0.0,0.0,0.7858512678457277,0.24,0.96,1.0,1.0,0.0,0.0,0.6639344262295083,0.6590909090909091,0.6666666666666667,0.30797101449275366,0.3042016806722689,0.3087248322147651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531645569620253,0.27941176470588236,0.2631578947368421,0.0,0.08,0.3170731707317073,0.3276450511945392,0.3179012345679012,0.8873239436619718,0.8557692307692307,0.8888888888888888,0.5859375,0.5362318840579711,0.760022271714922,0.7883076923076924,0.7604395604395604,0.7982062780269058,0.7977272727272726,0.8278894472361809,0.5488000000000001,0.3283582089552239,0.34387351778656133,0.22219999999999998,0.028169014084507043,0.027559055118110236,0.028169014084507046,0.0
48,Hugo Alfonso González Durán,33,01/08/1990,Liga MX,2022/2023,Goalkeeper,Mazatlan,Mexico,0.9155107187894073,0.10550458715596323,0.0,0.5932504440497335,0.10000000000000009,0.0,0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07142857142857142,0.2222222222222222,0.0,0.6666666666666666,0.15789473684210525,0.9090909090909092,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712871287128716,0.04878048780487809,0.9130434782608696,0.16915022150624245,0.0,0.42857142857142855,0.9155107187894073,0.0,0.393964794635373,0.4123815540113708,0.3359850257370145,0.3398312481815537,0.2769396551724138,0.32469323038742587,0.02839116719242902,0.021739130434782608,0.0,0.0,0.0,0.0,0.02100840336134454,0.8255528255528255,0.0,0.04605263157894737,0.8427152317880795,0.0,0.0,0.0,0.03071672354948805,0.0,0.046747967479674794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025936599423631124,0.022988505747126436,0.027820710973724884,0.03658536585365854,0.04575163398692811,0.75,0.6491228070175439,0.8329238329238329,0.6627218934911242,0.8493377483443709,0.6607,0.7627317281056893,0.0,0.03333333333333333,0.03246753246753247,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.09963768115942032,0.09243697478991597,0.08053691275167785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3125,0.3965517241379311,0.3965517241379311,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.03071672354948805,0.027777777777777776,0.0,0.0,0.0,0.0390625,0.04166666666666668,0.030623608017817373,0.03384615384615385,0.026373626373626374,0.04035874439461883,0.046590909090909086,0.051507537688442205,0.7999999999999999,0.014925373134328358,0.019762845849802375,0.0,0.0,0.0,0.0,0.0
50,Hugo Martín Nervo,33,06/01/1991,Liga MX,2022/2023,Defender,Atlas,Argentina,0.9079445145018916,0.5871559633027523,0.47906197654941374,0.8312611012433393,0.5,0.4285714285714286,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3571428571428571,0.6666666666666665,0.0,0.7000000000000001,0.31578947368421045,0.8181818181818181,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534653465346536,0.1707317073170732,1.0,0.25372533225936367,0.0,0.28571428571428575,0.9079445145018916,0.0,0.6107053047539216,0.6682248894504106,0.6682264857276556,0.6077974978178644,0.6077586206896551,0.555494278229698,0.10410094637223975,0.09782608695652173,0.0056022408963585435,0.2576419213973799,0.273542600896861,0.28448275862068967,0.046218487394957986,0.0,0.8780487804878049,0.03618421052631579,0.0,0.0,0.1,0.20833333333333331,0.018771331058020476,0.027972027972027975,0.6544715447154472,0.1168831168831169,0.12000000000000001,0.025,0.024096385542168676,0.2,0.1676300578034682,0.9069767441860465,0.7239583333333334,0.005,0.0050062578222778474,0.09221902017291067,0.017241379310344827,0.017001545595054096,0.03658536585365854,0.03594771241830066,1.0,0.0,0.0,0.0,0.0,0.0,0.8415725548689537,0.11109999999999999,0.37333333333333335,0.35064935064935066,0.3846153846153846,0.0,0.0,0.8770491803278689,0.7878787878787878,0.8787878787878788,0.7119565217391306,0.6369747899159663,0.7114093959731543,0.0,0.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.26666666666666666,0.0,0.0,0.0,0.050632911392405056,0.058823529411764705,0.05263157894736842,0.0,0.0,0.15853658536585366,0.1638225255972696,0.1419753086419753,0.28638497652582157,0.30288461538461536,0.31481481481481477,0.6796875,0.5634057971014493,0.4454342984409799,0.5107692307692309,0.49230769230769234,0.5874439461883408,0.5318181818181817,0.6092964824120602,0.6237866666666666,0.04477611940298507,0.04347826086956522,0.0,0.0,0.0,0.0,0.0
53,Jonathan dos Santos Ramírez,33,26/04/1990,Liga MX,2022/2023,Midfielder,America,Mexico,0.9003783102143758,0.4334862385321099,0.7537688442211055,0.30195381882770866,0.8999999999999999,1.0,0.6666666666666667,0.0,0.0,0.0,0.07692307692307693,0.0,0.14285714285714285,0.0,0,0.9285714285714285,0.8888888888888888,0.8571428571428572,0.09999999999999998,0.15789473684210525,0.1363636363636364,0.38461538461538464,0.0,0.04081632653061225,0.0816326530612245,0.0,0.0,0.0,0.0,0.05940594059405935,0.8780487804878049,0.3478260869565215,0.19210632299637537,0.86480608916274,0.3877551020408163,0.9003783102143758,0.06666666666666667,0.909591665668782,0.8272899557801642,0.8886289190453908,0.8523421588594705,0.9154094827586207,0.936991589687026,0.14195583596214512,0.14130434782608695,0.019607843137254905,0.480349344978166,0.4260089686098655,0.47413793103448276,0.11764705882352942,0.0,0.8841463414634146,0.19407894736842105,0.0,0.0,0.0625,0.04861111111111111,0.14163822525597267,0.04895104895104896,0.11178861788617887,0.06493506493506494,0.06181818181818183,0.05,0.04819277108433735,0.05,0.04624277456647399,0.9767441860465116,0.875,0.02,0.02002503128911139,0.14985590778097985,0.13793103448275862,0.14837712519319937,0.20731707317073172,0.22222222222222224,0.7083,0.0,0.0,0.0,0.0,0.0,0.9532282122309822,0.4,0.8266666666666667,0.935064935064935,0.923076923076923,0.0,0.0,0.1721311475409836,0.18181818181818182,0.18181818181818182,0.11956521739130437,0.12773109243697478,0.12751677852348994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18292682926829268,0.17747440273037543,0.18518518518518517,0.48826291079812206,0.43269230769230765,0.48148148148148145,0.125,0.11594202898550726,0.43207126948775054,0.41169230769230775,0.42637362637362636,0.43946188340807174,0.44545454545454544,0.4246231155778894,0.53888,0.11940298507462686,0.1264822134387352,0.5,0.028169014084507043,0.027559055118110236,0.028169014084507046,0.0
59,Tiago Luis Volpi,33,19/12/1990,Liga MX,2022/2023,Goalkeeper,Toluca,Brazil,0.9117276166456495,0.5871559633027523,0.6298157453936346,0.6714031971580818,0.5,0.5714285714285716,0.4999999999999998,0.4117647058823529,0.5454545454545454,0.1,0.0,0.0,0.0,1.0,0,0.3571428571428571,0.4444444444444445,0.2857142857142857,0.4999999999999999,0.21052631578947373,0.6363636363636365,0.23076923076923078,0.0,0.25510204081632654,0.0,0.3676470588235294,0.5657894736842105,0.08536585365853659,0.12903225806451613,0.4455445544554457,0.3292682926829268,1.0,0.3383004430124849,0.0,0.22448979591836735,0.9117276166456495,0.0,0.3908513950425099,0.4123815540113708,0.42770238652316334,0.3584521384928717,0.37176724137931033,0.33972149455397765,0.03470031545741325,0.03260869565217391,0.0,0.008733624454148473,0.008968609865470852,0.008620689655172414,0.0,0.7714987714987714,0.0,0.0,0.7102649006622517,0.038461538461538464,0.078125,0.0,0.0068259385665529,0.17482517482517484,0.04268292682926829,0.09090909090909091,0.09090909090909091,0.17500000000000002,0.15060240963855423,0.0,0.0,0.0,0.0,0.0,0.0,0.03170028818443804,0.005747126436781609,0.0061823802163833074,0.0,0.0,0.0,0.7719298245614035,0.7714987714987714,0.7100591715976331,0.7102649006622517,0.7333,0.8042829746430853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16847826086956524,0.15630252100840336,0.174496644295302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.7413793103448276,0.7413793103448276,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.023890784982935155,0.02160493827160494,0.018779342723004695,0.01923076923076923,0.018518518518518517,0.046875,0.03804347826086957,0.030066815144766147,0.03323076923076924,0.03296703296703297,0.04035874439461883,0.03636363636363636,0.04020100502512563,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Diego Eduardo De Buen Juárez,32,03/07/1991,Liga MX,2022/2023,Midfielder,Puebla,Mexico,0.8827238335435057,0.6582568807339451,0.7336683417085426,0.6714031971580818,0.6000000000000001,0.7142857142857144,0.4999999999999998,0.29411764705882354,0.18181818181818182,0.30000000000000004,0.07692307692307693,0.14285714285714285,0.0,0.0,0,0.0,0.1111111111111111,0.0,0.9666666666666667,0.9473684210526314,0.6363636363636365,0.38461538461538464,0.0,0.21428571428571427,0.061224489795918366,0.25,0.1842105263157895,0.25609756097560976,0.18494623655913978,0.9009900990099013,0.03658536585365857,0.9565217391304346,0.20781312927909787,0.9358463211308445,0.34693877551020413,0.8827238335435057,0.06666666666666667,0.5461621362711052,0.5699305116866709,0.5910154422087038,0.5580448065173116,0.5786637931034483,0.5348131807527919,0.30283911671924285,0.2934782608695652,0.019607843137254905,0.4104803493449782,0.41704035874439466,0.4482758620689655,0.18067226890756302,0.0,0.6951219512195121,0.14144736842105263,0.0,0.2076923076923077,0.30625,0.3194444444444444,0.12798634812286688,0.3496503496503497,0.39227642276422764,0.35064935064935066,0.34909090909090906,0.35000000000000003,0.30722891566265065,0.325,0.2716763005780347,0.7441860465116279,0.6041666666666666,0.02,0.017521902377972468,0.2824207492795389,0.12068965517241378,0.11746522411128284,0.14634146341463417,0.14052287581699346,0.5714,0.0,0.0,0.0,0.0,0.0,0.9060302578308118,0.5185000000000001,0.5266666666666666,0.512987012987013,0.5641025641025641,0.0,0.0,0.4672131147540983,0.43939393939393934,0.48484848484848486,0.38224637681159424,0.3579831932773109,0.3959731543624161,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.0,0.25,0.2857142857142857,0.26666666666666666,0.0,0.0,0.0,0.050632911392405056,0.058823529411764705,0.05263157894736842,0.0,0.1852,0.29268292682926833,0.2935153583617747,0.2685185185185185,0.4084507042253521,0.41346153846153844,0.4444444444444444,0.421875,0.35326086956521746,0.48440979955456565,0.5298461538461539,0.5296703296703297,0.6367713004484304,0.5829545454545454,0.6369346733668342,0.62848,0.1791044776119403,0.1699604743083004,0.25,0.014084507042253521,0.015748031496062992,0.014084507042253523,0.0
65,Dieter Daniel Villalpando Pérez,32,04/08/1991,Liga MX,2022/2023,Midfielder,Juarez,Mexico,0.9205548549810845,0.5321100917431192,0.6767169179229482,0.5364120781527533,0.6999999999999997,0.8571428571428572,0.4999999999999998,0.1764705882352941,0.09090909090909091,0.2,0.46153846153846156,0.7142857142857142,0.14285714285714285,0.0,0,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.7999999999999999,0.6842105263157894,0.6363636363636365,0.38461538461538464,0.0,0.33673469387755106,0.4489795918367347,0.16176470588235292,0.09210526315789475,0.18292682926829268,0.2953405017921147,0.7920792079207921,0.09756097560975607,0.652173913043478,0.19895287958115185,0.14932946719826024,0.3673469387755102,0.9205548549810845,0.4444444444444445,0.5911866842294335,0.571067593177511,0.6345343940102949,0.5576083794006401,0.6196120689655172,0.5772783675720391,0.5362776025236593,0.5543478260869565,0.29411764705882354,0.31877729257641924,0.29820627802690586,0.3448275862068966,0.47478991596638653,0.0,0.16463414634146342,0.5361842105263158,0.0,0.576923076923077,0.5125,0.5347222222222222,0.4897610921501706,0.5104895104895105,0.034552845528455285,0.5844155844155845,0.5454545454545454,0.55,0.48192771084337355,0.5750000000000001,0.4855491329479769,0.18604651162790697,0.15104166666666666,0.315,0.28660826032540676,0.5360230547550433,0.4942528735632184,0.4837712519319938,0.5975609756097561,0.5816993464052288,0.5698,0.0,0.0,0.0,0.0,0.0,0.9035797997016833,0.4889,0.6866666666666666,0.7337662337662337,0.7948717948717948,0.0,0.0,0.02459016393442623,0.030303030303030304,0.030303030303030304,0.03079710144927537,0.03025210084033613,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.25,0.21428571428571427,0.26666666666666666,0.0,0.0,0.0,0.13924050632911392,0.14705882352941177,0.15789473684210525,0.0,0.0667,0.6829268292682927,0.6382252559726962,0.6296296296296297,0.27230046948356806,0.2548076923076923,0.2962962962962963,0.0390625,0.03260869565217392,0.5779510022271716,0.5846153846153846,0.6263736263736264,0.6726457399103138,0.6204545454545455,0.6281407035175879,0.5613866666666667,0.5074626865671642,0.49011857707509887,0.30160000000000003,0.26760563380281693,0.2480314960629921,0.24295774647887325,0.0
69,Javier Güemez López,32,17/10/1991,Liga MX,2022/2023,Midfielder,Atletico San Luis,Mexico,0.8915510718789408,0.8268348623853212,1.0,0.6500888099467141,0.8999999999999999,1.0,0.6666666666666667,0.1764705882352941,0.18181818181818182,0.1,0.15384615384615385,0.2857142857142857,0.0,0.0,0,0.3571428571428571,0.4444444444444445,0.2857142857142857,0.9333333333333332,0.8421052631578947,0.6818181818181819,0.46153846153846156,0.5,0.163265306122449,0.14285714285714288,0.14705882352941177,0.15789473684210528,0.08536585365853659,0.32616487455197135,0.7821782178217822,0.09756097560975607,0.7826086956521738,0.18324607329842932,0.49474447263501264,0.40816326530612246,0.8915510718789408,0.13333333333333333,0.8242126691414201,0.8240050536955148,0.9766027140851662,0.8101542042478905,0.9601293103448276,0.8102853991451813,0.305993690851735,0.33695652173913043,0.0350140056022409,0.388646288209607,0.3789237668161435,0.46551724137931033,0.3277310924369748,0.0,0.23170731707317072,0.20394736842105265,0.0,0.29500000000000004,0.2375,0.32638888888888884,0.18600682593856654,0.17482517482517484,0.17886178861788618,0.29870129870129875,0.26181818181818184,0.2,0.15662650602409642,0.375,0.2832369942196532,0.27906976744186046,0.20833333333333337,0.04,0.03254067584480601,0.29394812680115273,0.20114942528735633,0.17774343122102007,0.24390243902439024,0.21568627450980393,0.5714,0.0,0.0,0.0,0.0,0.0,0.9097592158533986,0.3478,0.5,0.512987012987013,0.6153846153846154,0.0,0.0,0.3360655737704918,0.32575757575757575,0.3939393939393939,0.2101449275362319,0.20504201680672265,0.2483221476510067,0.0,0.0,0.0,0.0,0.0,0.5,0.42857142857142855,0.46666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.5731707317073171,0.5017064846416381,0.478395061728395,0.4178403755868545,0.4038461538461538,0.5,0.21875,0.1666666666666667,0.4905345211581292,0.5132307692307693,0.5868131868131868,0.6636771300448431,0.5545454545454546,0.5804020100502513,0.5912533333333333,0.3731343283582089,0.3241106719367589,0.25,0.028169014084507043,0.023622047244094484,0.024647887323943667,0.0
73,Julio José González Vela-Alvizu,32,23/04/1991,Liga MX,2022/2023,Goalkeeper,Pumas UNAM,Mexico,0.9016393442622952,1.0,0.9313232830820772,0.9911190053285968,0.8999999999999999,0.8571428571428572,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4999999999999999,0.7777777777777777,0.14285714285714285,0.6666666666666666,0.15789473684210525,0.9090909090909092,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653465346534653,0.31707317073170727,1.0,0.23197744663713252,0.0,0.326530612244898,0.9016393442622952,0.0,0.3109807208717518,0.32811118130132655,0.3888628919045391,0.24774512656386385,0.29364224137931033,0.23479939335447403,0.02839116719242902,0.03260869565217391,0.0,0.006550218340611353,0.006726457399103139,0.008620689655172414,0.012605042016806723,0.7444717444717444,0.036585365853658534,0.00986842105263158,0.6986754966887417,0.0,0.0,0.0,0.005119453924914675,0.0,0.06300813008130081,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.03125,0.0,0.0,0.025936599423631124,0.005747126436781609,0.00463678516228748,0.012195121951219513,0.00980392156862745,1.0,0.8508771929824561,0.7444717444717444,0.7988165680473372,0.6986754966887417,0.7184999999999999,0.698700191774984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266304347826087,0.24705882352941175,0.31543624161073824,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.8620689655172414,0.8620689655172414,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.0546075085324232,0.04938271604938271,0.056338028169014086,0.05769230769230768,0.07407407407407407,0.078125,0.05615942028985508,0.04008908685968819,0.04430769230769231,0.05054945054945055,0.07623318385650224,0.060227272727272727,0.06658291457286432,0.7883733333333333,0.014925373134328358,0.011857707509881424,0.0,0.0,0.0,0.0,0.0
83,Carlos Gonzalez Espínola,31,04/02/1993,Liga MX,2022/2023,Forward,Tijuana,Paraguay,0.914249684741488,0.19380733944954143,0.37688442211055273,0.330373001776199,0.3999999999999999,0.5714285714285716,0.33333333333333326,0.6470588235294118,0.7272727272727273,0.30000000000000004,0.15384615384615385,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.0,0.1111111111111111,0.0,0.7000000000000001,0.4210526315789474,0.7272727272727273,0.15384615384615385,0.5,0.5510204081632654,0.163265306122449,0.6617647058823529,0.855263157894737,0.3048780487804878,0.07096774193548387,0.8613861386138617,0.060975609756097504,0.6086956521739131,0.2923882400322191,0.3947082276187024,0.24489795918367346,0.914249684741488,0.15555555555555559,0.28918692372170995,0.2721415034744156,0.26204960224613943,0.1975560081466395,0.19019396551724138,0.2098442023990073,0.34069400630914826,0.30434782608695654,0.021008403361344536,0.09388646288209607,0.0852017937219731,0.08620689655172414,0.5168067226890757,0.0,0.09146341463414634,0.24013157894736845,0.0,0.19576923076923078,0.753125,0.6666666666666666,0.30887372013651876,0.8321678321678322,1.0,0.7272727272727273,0.7818181818181819,0.775,0.8072289156626508,0.625,0.624277456647399,0.09302325581395349,0.08854166666666669,0.02,0.021276595744680854,0.34870317002881845,0.27011494252873564,0.3137557959814528,0.23170731707317074,0.2679738562091503,0.4043,0.0,0.0,0.0,0.0,0.0,0.6716386106967824,0.5536,0.05333333333333333,0.05844155844155844,0.05128205128205128,0.14285714285714285,0.0,0.09836065573770492,0.09848484848484848,0.09090909090909091,0.10507246376811595,0.1092436974789916,0.10067114093959731,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,0.338235294117647,0.3157894736842105,0.0,0.19640000000000002,0.41463414634146345,0.447098976109215,0.45370370370370366,0.38497652582159625,0.35096153846153844,0.35185185185185186,1.0,1.0,0.9025612472160356,0.889846153846154,0.8263736263736263,0.852017937219731,0.930681818181818,0.9183417085427135,0.5389866666666666,0.47761194029850745,0.5454545454545455,0.5,0.028169014084507043,0.031496062992125984,0.03169014084507042,0.0
101,Pablo González Díaz,31,07/07/1992,Liga MX,2022/2023,Midfielder,Puebla,Mexico,0.8789407313997478,0.05848623853210988,0.2864321608040201,0.21669626998223812,0.3999999999999999,0.5714285714285716,0.33333333333333326,0.11764705882352941,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0,0.7000000000000001,0.8421052631578947,0.36363636363636365,0.23076923076923078,0.0,0.09183673469387756,0.0,0.13235294117647056,0.22368421052631582,0.0,0.36917562724014336,0.9504950495049509,0.024390243902439046,0.3913043478260869,0.27627869512686265,0.0,0.2653061224489796,0.8789407313997478,0.0,0.5301161537540414,0.4693619709412507,0.4520355638745906,0.4672679662496363,0.44989224137931033,0.5275058596442851,0.15772870662460567,0.14130434782608695,0.03221288515406163,0.5109170305676856,0.43946188340807174,0.4396551724137931,0.13025210084033614,0.0,0.9878048780487805,0.0625,0.0,0.2884615384615385,0.21562499999999998,0.29166666666666663,0.03924914675767918,0.10489510489510491,0.14024390243902438,0.19480519480519481,0.2109090909090909,0.1,0.10843373493975904,0.275,0.28901734104046245,0.9767441860465116,1.0,0.03,0.033792240300375476,0.1729106628242075,0.034482758620689655,0.04173106646058733,0.06097560975609756,0.07516339869281047,0.8333,0.0,0.0,0.0,0.0,0.0,0.9209460899211591,0.26670000000000005,0.45999999999999996,0.5324675324675324,0.4615384615384615,0.0,0.0,0.5081967213114754,0.553030303030303,0.48484848484848486,0.2644927536231884,0.2924369747899159,0.2550335570469799,0.3333333333333333,0.41666666666666674,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0975609756097561,0.10580204778156996,0.11419753086419752,0.6009389671361502,0.5192307692307693,0.5185185185185185,0.140625,0.14855072463768118,0.39031180400890864,0.3618461538461539,0.3362637362637363,0.36771300448430494,0.42727272727272725,0.39572864321608037,0.5716266666666667,0.11940298507462686,0.14624505928853757,0.0,0.0,0.0,0.0,0.0
